/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3738.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3739.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3740.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3741.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3742.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3743.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3744.jpeg,낼
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3745.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3746.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3747.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3748.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3749.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3750.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3751.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3752.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3753.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3754.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3755.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3756.jpeg,냄
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3757.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3758.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3759.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3760.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3761.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3762.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3763.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3764.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3765.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3766.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3767.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3768.jpeg,냅
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3769.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3770.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3771.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3772.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3773.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3774.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3775.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3776.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3777.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3778.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3779.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3780.jpeg,냇
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3781.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3782.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3783.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3784.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3785.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3786.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3787.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3788.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3789.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3790.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3791.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3792.jpeg,냈
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3793.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3794.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3795.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3796.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3797.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3798.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3799.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3800.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3801.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3802.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3803.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3804.jpeg,냉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3805.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3806.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3807.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3808.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3809.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3810.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3811.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3812.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3813.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3814.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3815.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3816.jpeg,냐
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3817.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3818.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3819.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3820.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3821.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3822.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3823.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3824.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3825.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3826.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3827.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3828.jpeg,냑
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3829.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3830.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3831.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3832.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3833.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3834.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3835.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3836.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3837.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3838.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3839.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3840.jpeg,냔
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3841.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3842.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3843.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3844.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3845.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3846.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3847.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3848.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3849.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3850.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3851.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3852.jpeg,냘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3853.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3854.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3855.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3856.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3857.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3858.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3859.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3860.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3861.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3862.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3863.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3864.jpeg,냠
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3865.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3866.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3867.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3868.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3869.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3870.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3871.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3872.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3873.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3874.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3875.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3876.jpeg,냥
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3877.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3878.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3879.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3880.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3881.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3882.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3883.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3884.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3885.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3886.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3887.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3888.jpeg,너
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3889.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3890.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3891.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3892.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3893.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3894.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3895.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3896.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3897.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3898.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3899.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3900.jpeg,넉
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3901.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3902.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3903.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3904.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3905.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3906.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3907.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3908.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3909.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3910.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3911.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3912.jpeg,넋
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3913.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3914.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3915.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3916.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3917.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3918.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3919.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3920.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3921.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3922.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3923.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3924.jpeg,넌
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3925.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3926.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3927.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3928.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3929.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3930.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3931.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3932.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3933.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3934.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3935.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3936.jpeg,널
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3937.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3938.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3939.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3940.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3941.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3942.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3943.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3944.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3945.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3946.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3947.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3948.jpeg,넒
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3949.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3950.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3951.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3952.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3953.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3954.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3955.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3956.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3957.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3958.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3959.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3960.jpeg,넓
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3961.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3962.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3963.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3964.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3965.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3966.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3967.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3968.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3969.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3970.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3971.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3972.jpeg,넘
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3973.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3974.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3975.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3976.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3977.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3978.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3979.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3980.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3981.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3982.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3983.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3984.jpeg,넙
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3985.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3986.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3987.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3988.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3989.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3990.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3991.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3992.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3993.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3994.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3995.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3996.jpeg,넛
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3997.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3998.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_3999.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4000.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4001.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4002.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4003.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4004.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4005.jpeg,넜
/home/zahid/Desktop/Hangul Recognition/Scripts/../image-data/hangul-images/hangul_4006.jpeg,넜
